Money,Time,Percentage Change,Direction,Streak,Money_lag1,Direction_lag1,Streak_lag1,Money_lag2,Direction_lag2,Streak_lag2,Money_lag3,Direction_lag3,Streak_lag3,Money_lag4,Direction_lag4,Streak_lag4,Money_lag5,Direction_lag5,Streak_lag5,Rolling_mean_5,Rolling_std_5,Rolling_min_5,Rolling_max_5
14,231,0.0,-1.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,14.2,0.4472135954999581,14.0,15.0
12,233,0.0,1.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,13.2,1.095445115010332,12.0,14.0
13,234,8.33,-1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.0,0.9999999999999996,12.0,14.0
11,236,0.0,1.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,11.8,0.8366600265340753,11.0,13.0
13,239,0.0,1.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.2,1.095445115010332,11.0,13.0
14,241,0.0,1.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,13.4,0.5477225575051656,13.0,14.0
16,242,14.29,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,14.0,1.224744871391589,13.0,16.0
17,244,0.0,-1.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,15.6,1.5165750888103098,14.0,17.0
16,245,-5.88,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,16.0,1.2247448713915887,14.0,17.0
14,247,0.0,-1.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,2.0,16.0,1.0,1.0,15.6,1.5165750888103098,14.0,17.0
12,249,0.0,1.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,13.6,1.6733200530681505,12.0,16.0
14,251,0.0,1.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,13.2,1.0954451150103313,12.0,14.0
15,252,7.14,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,13.4,1.341640786499873,12.0,15.0
17,254,0.0,-1.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,15.4,1.5165750888103091,14.0,17.0
16,256,0.0,1.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,16.2,0.8366600265340731,15.0,17.0
17,257,6.25,-1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,2.0,15.0,1.0,1.0,16.6,0.5477225575051625,16.0,17.0
15,258,-11.76,-1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,2.0,16.2,0.8366600265340731,15.0,17.0
14,259,-6.67,1.0,-2.0,15.0,-1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,15.6,1.140175425099136,14.0,17.0
16,301,0.0,1.0,0.0,16.0,1.0,1.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,15.6,1.140175425099136,14.0,17.0
18,303,0.0,-1.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,16.4,1.6733200530681498,14.0,18.0
17,304,-5.56,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-2.0,17.0,0.9999999999999982,16.0,18.0
16,305,-5.88,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,17.0,0.9999999999999982,16.0,18.0
14,308,0.0,-1.0,0.0,14.0,0.0,0.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,15.0,1.4142135623730947,14.0,17.0
13,310,0.0,-1.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-3.0,16.0,-1.0,-2.0,13.6,0.5477225575051644,13.0,14.0
12,311,-7.69,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-3.0,13.2,0.8366600265340742,12.0,14.0
11,313,0.0,1.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,0.0,0.0,12.0,0.9999999999999988,11.0,13.0
13,315,0.0,1.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.0,0.9999999999999988,11.0,13.0
14,316,7.69,-1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,12.4,1.3416407864998727,11.0,14.0
13,317,-7.14,1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.8,1.0954451150103308,11.0,14.0
14,319,0.0,1.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,13.6,0.5477225575051629,13.0,14.0
16,321,0.0,1.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,1.0,1.0,14.6,1.3416407864998727,13.0,16.0
17,322,6.25,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.4,1.3416407864998727,14.0,17.0
19,324,0.0,-1.0,0.0,19.0,1.0,2.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,17.4,1.51657508881031,16.0,19.0
17,325,-10.53,-1.0,-1.0,19.0,0.0,0.0,19.0,1.0,2.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,17.6,1.341640786499874,16.0,19.0
15,327,0.0,-1.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,19.0,1.0,2.0,17.0,1.0,1.0,17.0,2.0,15.0,19.0
14,329,0.0,1.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,15.0,1.2247448713915887,14.0,17.0
16,330,14.29,-1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,14.8,0.8366600265340749,14.0,16.0
14,331,-12.5,1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,14.6,0.8944271909999152,14.0,16.0
16,333,0.0,-1.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.2,1.0954451150103317,14.0,16.0
14,334,-12.5,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,15.2,1.0954451150103317,14.0,16.0
13,337,0.0,-1.0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,13.8,1.3038404810405293,13.0,16.0
11,338,-15.38,1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,12.8,1.095445115010332,11.0,14.0
13,342,0.0,-1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,0.0,0.0,12.6,0.8944271909999159,11.0,13.0
12,343,-7.69,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.8,0.4472135954999581,12.0,13.0
11,345,0.0,1.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,12.0,1.0000000000000002,11.0,13.0
12,347,0.0,1.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,11.6,0.5477225575051667,11.0,12.0
13,348,8.33,-1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,11.8,0.8366600265340758,11.0,13.0
12,349,-7.69,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,0.7071067811865477,11.0,13.0
10,352,0.0,1.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.4,1.341640786499874,10.0,13.0
11,354,0.0,-1.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,1.0,10.8,0.8366600265340758,10.0,12.0
10,356,-9.09,1.0,-1.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,10.4,0.5477225575051667,10.0,11.0
11,401,0.0,1.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,11.0,11.0
13,403,0.0,1.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.8,1.095445115010332,11.0,13.0
15,404,15.38,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,12.6,1.6733200530681511,11.0,15.0
17,405,13.33,-1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,13.8,2.280350850198276,11.0,17.0
16,407,0.0,-1.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,1.0,1.0,15.4,1.5165750888103096,13.0,17.0
14,408,-12.5,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,13.0,0.0,0.0,15.6,1.140175425099137,14.0,17.0
12,410,0.0,1.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,14.0,1.9999999999999996,12.0,16.0
14,411,16.67,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,13.6,1.6733200530681505,12.0,16.0
16,413,0.0,1.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,14.0,2.0,12.0,16.0
17,414,6.25,-1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,15.0,2.0,12.0,17.0
16,415,-5.88,1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0,15.8,1.0954451150103317,14.0,17.0
18,417,0.0,-1.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0,17.0,0.9999999999999984,16.0,18.0
16,418,-11.11,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,17.0,1.0,1.0,16.0,0.0,0.0,17.0,0.9999999999999984,16.0,18.0
14,419,-12.5,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,17.0,1.0,1.0,16.4,1.6733200530681498,14.0,18.0
12,420,-14.29,1.0,-3.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,15.6,2.6076809620810586,12.0,18.0
13,421,8.33,1.0,1.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,14.6,2.408318915758458,12.0,18.0
15,422,15.38,1.0,2.0,13.0,1.0,1.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,0.0,0.0,14.0,1.5811388300841878,12.0,16.0
17,424,0.0,1.0,0.0,17.0,1.0,3.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,-1.0,-3.0,14.0,-1.0,-2.0,14.8,2.2803508501982748,12.0,17.0
19,425,11.76,1.0,1.0,17.0,0.0,0.0,17.0,1.0,3.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,-1.0,-3.0,16.2,2.2803508501982748,13.0,19.0
20,427,0.0,-1.0,0.0,20.0,1.0,2.0,19.0,1.0,1.0,17.0,0.0,0.0,17.0,1.0,3.0,15.0,1.0,2.0,18.6,1.5165750888103071,17.0,20.0
18,428,-10.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,19.0,1.0,1.0,17.0,0.0,0.0,17.0,1.0,3.0,18.8,1.3038404810405264,17.0,20.0
17,429,-5.56,-1.0,-2.0,18.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,19.0,1.0,1.0,17.0,0.0,0.0,18.8,1.3038404810405264,17.0,20.0
15,431,0.0,-1.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,17.0,2.1213203435596406,15.0,20.0
14,432,-6.67,1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,0.0,0.0,15.8,1.6431676725154958,14.0,18.0
15,433,7.14,-1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,15.2,1.0954451150103284,14.0,17.0
13,434,-13.33,1.0,-1.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,14.4,0.8944271909999111,13.0,15.0
14,436,0.0,1.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,14.0,0.7071067811865414,13.0,15.0
15,438,0.0,-1.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.2,0.8366600265340705,13.0,15.0
14,439,-6.67,1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.4,0.5477225575051586,14.0,15.0
16,440,14.29,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,14.8,0.8366600265340705,14.0,16.0
18,441,12.5,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,15.6,1.5165750888103071,14.0,18.0
20,443,0.0,-1.0,0.0,20.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,17.6,2.6076809620810573,14.0,20.0
19,444,-5.0,1.0,-1.0,20.0,0.0,0.0,20.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,18.6,1.6733200530681471,16.0,20.0
20,445,5.26,-1.0,1.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,19.4,0.8944271909999079,18.0,20.0
19,446,-5.0,1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,3.0,18.0,1.0,2.0,19.6,0.5477225575051538,19.0,20.0
20,447,5.26,-1.0,1.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,3.0,19.6,0.5477225575051538,19.0,20.0
18,448,-10.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,20.0,0.0,0.0,19.2,0.8366600265340675,18.0,20.0
16,449,-11.11,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,18.6,1.6733200530681474,16.0,20.0
15,451,0.0,1.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,19.0,-1.0,-1.0,16.8,2.1679483388678777,15.0,20.0
16,452,6.67,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,20.0,1.0,1.0,16.0,1.2247448713915854,15.0,18.0
17,453,6.25,-1.0,2.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,15.8,0.8366600265340701,15.0,17.0
16,454,-5.88,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,15.8,0.8366600265340701,15.0,17.0
15,456,0.0,-1.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,15.0,0.0,0.0,15.8,0.8366600265340701,15.0,17.0
13,457,-13.33,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,15.2,1.4832396974191293,13.0,17.0
12,458,-7.69,1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,14.2,1.6431676725154951,12.0,16.0
14,500,0.0,1.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,13.6,1.1401754250991334,12.0,15.0
16,501,14.29,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.8,1.4832396974191289,12.0,16.0
17,502,6.25,-1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.6,1.9493588689617896,12.0,17.0
16,503,-5.88,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,-1.0,-2.0,15.4,1.3416407864998696,14.0,17.0
14,505,0.0,1.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,15.4,1.3416407864998696,14.0,17.0
16,506,14.29,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,15.4,1.3416407864998696,14.0,17.0
18,507,12.5,-1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.6,1.6733200530681478,14.0,18.0
16,508,-11.11,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,15.6,1.6733200530681478,14.0,18.0
15,510,0.0,1.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,16.0,1.2247448713915845,15.0,18.0
17,511,13.33,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,16.2,1.3038404810405255,15.0,18.0
19,514,0.0,-1.0,0.0,19.0,0.0,0.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.8,1.788854381999829,15.0,19.0
17,515,-10.53,-1.0,-1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,18.2,1.0954451150103273,17.0,19.0
15,521,0.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-2.0,15.0,0.0,15.0,15.0
16,522,6.67,-1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.2,0.4472135954999581,15.0,16.0
15,525,0.0,-1.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.2,0.4472135954999581,15.0,16.0
14,526,-6.67,1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.7071067811865477,14.0,16.0
16,528,0.0,1.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,15.2,0.8366600265340758,14.0,16.0
18,529,12.5,-1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.8,1.4832396974191326,14.0,18.0
17,531,0.0,-1.0,0.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.8,0.8366600265340759,16.0,18.0
16,533,0.0,-1.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.8,0.8366600265340759,16.0,18.0
14,534,-12.5,1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,18.0,1.0,1.0,16.0,1.2247448713915894,14.0,17.0
16,535,14.29,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,15.8,1.0954451150103326,14.0,17.0
18,536,12.5,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,16.0,1.4142135623730954,14.0,18.0
19,537,5.56,-1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,16.6,1.949358868961793,14.0,19.0
18,538,-5.26,-1.0,-1.0,19.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,17.0,2.0,14.0,19.0
17,539,-5.56,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,-1.0,-1.0,17.6,1.1401754250991378,16.0,19.0
15,540,-11.76,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,3.0,18.0,1.0,2.0,16.0,1.0,1.0,17.4,1.5165750888103096,15.0,19.0
14,543,0.0,1.0,0.0,14.0,0.0,0.0,14.0,-1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,14.8,1.3038404810405295,14.0,17.0
16,544,14.29,-1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-4.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,14.6,0.8944271909999161,14.0,16.0
15,548,0.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,15.2,0.4472135954999581,15.0,16.0
17,549,13.33,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.4,0.8944271909999157,15.0,17.0
19,550,11.76,-1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.2,1.7888543819998317,15.0,19.0
17,551,-10.53,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,16.6,1.6733200530681511,15.0,19.0
15,553,0.0,1.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,16.6,1.6733200530681511,15.0,19.0
17,554,13.33,-1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,17.0,1.0,1.0,16.6,1.6733200530681511,15.0,19.0
15,555,-11.76,1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,1.0,2.0,15.8,1.0954451150103328,15.0,17.0
17,556,13.33,-1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,15.8,1.0954451150103328,15.0,17.0
16,557,-5.88,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-2.0,16.0,1.0000000000000009,15.0,17.0
14,558,-12.5,1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.8,1.3038404810405304,14.0,17.0
16,601,0.0,1.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.6,0.8944271909999173,14.0,16.0
