money,time,percentage_change,direction,streak,money_lag1,direction_lag1,streak_lag1,money_lag2,direction_lag2,streak_lag2,money_lag3,direction_lag3,streak_lag3,money_lag4,direction_lag4,streak_lag4,money_lag5,direction_lag5,streak_lag5
14,2026-06-18 11:59:33,-12.5,-1,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,1.0
15,2026-06-18 12:00:33,7.14,1,1.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0
13,2026-06-18 12:01:33,-13.33,-1,-1.0,15.0,1.0,1.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0
13,2026-06-18 12:02:33,0.0,0,0.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0
13,2026-06-18 12:03:33,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,-1.0,-2.0,16.0,-1.0,-1.0
14,2026-06-18 12:04:33,7.69,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,1.0,1.0,14.0,-1.0,-2.0
13,2026-06-18 12:05:33,-7.14,-1,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,1.0,1.0
13,2026-06-18 12:06:33,0.0,0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0
14,2026-06-18 12:07:33,7.69,1,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0
15,2026-06-18 12:08:33,7.14,1,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0
15,2026-06-18 12:09:33,0.0,0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0
15,2026-06-18 12:10:33,0.0,0,0.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0
16,2026-06-18 12:11:33,6.67,1,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0
15,2026-06-18 12:12:33,-6.25,-1,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0
16,2026-06-18 12:13:33,6.67,1,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,2.0
16,2026-06-18 12:14:33,0.0,0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0
16,2026-06-18 12:15:33,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0
14,2026-06-18 12:16:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0
15,2026-06-18 12:17:33,7.14,1,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0
15,2026-06-18 12:18:33,0.0,0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0
14,2026-06-18 12:19:33,-6.67,-1,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0
12,2026-06-18 12:20:33,-14.29,-1,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0,16.0,0.0,0.0
10,2026-06-18 12:21:33,-16.67,-1,-3.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,-1.0,-1.0
11,2026-06-18 12:22:33,10.0,1,1.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0
12,2026-06-18 12:23:33,9.09,1,2.0,11.0,1.0,1.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0
12,2026-06-18 12:24:33,0.0,0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0
12,2026-06-18 12:25:33,0.0,0,0.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-3.0,12.0,-1.0,-2.0
10,2026-06-18 12:26:33,-16.67,-1,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-3.0
10,2026-06-18 12:27:33,0.0,0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0
12,2026-06-18 12:28:33,20.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,2.0
12,2026-06-18 12:29:33,0.0,0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0
10,2026-06-18 12:30:33,-16.67,-1,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0,12.0,0.0,0.0
12,2026-06-18 12:31:33,20.0,1,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-1.0
13,2026-06-18 12:32:33,8.33,1,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0
14,2026-06-18 12:33:33,7.69,1,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0
16,2026-06-18 12:34:33,14.29,1,4.0,14.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,12.0,0.0,0.0
16,2026-06-18 12:35:33,0.0,0,0.0,16.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0
14,2026-06-18 12:36:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0
14,2026-06-18 12:37:33,0.0,0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,4.0,14.0,1.0,3.0,13.0,1.0,2.0
15,2026-06-18 12:38:33,7.14,1,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,4.0,14.0,1.0,3.0
14,2026-06-18 12:39:33,-6.67,-1,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,4.0
13,2026-06-18 12:40:33,-7.14,-1,-2.0,14.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0
15,2026-06-18 12:41:33,15.38,1,1.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0
16,2026-06-18 12:42:33,6.67,1,2.0,15.0,1.0,1.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0
18,2026-06-18 12:43:33,12.5,1,3.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,1.0
19,2026-06-18 12:44:33,5.56,1,4.0,18.0,1.0,3.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0
18,2026-06-18 12:45:33,-5.26,-1,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-2.0
17,2026-06-18 12:46:33,-5.56,-1,-2.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0,15.0,1.0,1.0
16,2026-06-18 12:47:33,-5.88,-1,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0,16.0,1.0,2.0
16,2026-06-18 12:48:33,0.0,0,0.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,4.0,18.0,1.0,3.0
14,2026-06-18 12:49:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,4.0
14,2026-06-18 12:50:33,0.0,0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0
12,2026-06-18 12:51:33,-14.29,-1,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0
10,2026-06-18 12:52:33,-16.67,-1,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-3.0
10,2026-06-18 12:53:33,0.0,0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0
12,2026-06-18 12:54:33,20.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-1.0
12,2026-06-18 12:55:33,0.0,0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0
14,2026-06-18 12:56:33,16.67,1,1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0
16,2026-06-18 12:57:33,14.29,1,2.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0
16,2026-06-18 12:58:33,0.0,0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0
14,2026-06-18 12:59:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0
12,2026-06-18 13:00:33,-14.29,-1,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,0.0,0.0
12,2026-06-18 13:01:33,0.0,0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0
13,2026-06-18 13:02:33,8.33,1,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0
15,2026-06-18 13:03:33,15.38,1,2.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,16.0,0.0,0.0
15,2026-06-18 13:04:33,0.0,0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0
16,2026-06-18 13:05:33,6.67,1,1.0,15.0,0.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-2.0
16,2026-06-18 13:06:33,0.0,0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,0.0,0.0
15,2026-06-18 13:07:33,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0
16,2026-06-18 13:08:33,6.67,1,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0
16,2026-06-18 13:09:33,0.0,0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0
17,2026-06-18 13:10:33,6.25,1,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0
17,2026-06-18 13:11:33,0.0,0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0
16,2026-06-18 13:12:33,-5.88,-1,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,-1.0,-1.0
15,2026-06-18 13:13:33,-6.25,-1,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,1.0
14,2026-06-18 13:14:33,-6.67,-1,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0
12,2026-06-18 13:15:33,-14.29,-1,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0
12,2026-06-18 13:16:33,0.0,0,0.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0,17.0,0.0,0.0
12,2026-06-18 13:17:33,0.0,0,0.0,12.0,0.0,0.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,16.0,-1.0,-1.0
11,2026-06-18 13:18:33,-8.33,-1,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0
10,2026-06-18 13:19:33,-9.09,-1,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0
10,2026-06-18 13:20:33,0.0,0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-4.0
12,2026-06-18 13:21:33,20.0,1,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0
12,2026-06-18 13:22:33,0.0,0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0
12,2026-06-18 13:23:33,0.0,0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0
13,2026-06-18 13:24:33,8.33,1,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-2.0
11,2026-06-18 13:25:33,-15.38,-1,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,0.0
13,2026-06-18 13:26:33,18.18,1,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0
14,2026-06-18 13:27:33,7.69,1,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0
13,2026-06-18 13:28:33,-7.14,-1,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0
12,2026-06-18 13:29:33,-7.69,-1,-2.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0
12,2026-06-18 13:30:33,0.0,0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0
11,2026-06-18 13:31:33,-8.33,-1,-1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0
11,2026-06-18 13:32:33,0.0,0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,1.0,2.0
13,2026-06-18 13:33:33,18.18,1,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,-1.0,-2.0,13.0,-1.0,-1.0
11,2026-06-18 13:34:33,-15.38,-1,-1.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,-1.0,-2.0
11,2026-06-18 13:35:33,0.0,0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0
12,2026-06-18 13:36:33,9.09,1,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0
13,2026-06-18 13:37:33,8.33,1,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,11.0,0.0,0.0
15,2026-06-18 13:38:33,15.38,1,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0
14,2026-06-18 13:39:33,-6.67,-1,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0
12,2026-06-18 13:40:33,-14.29,-1,-2.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0
13,2026-06-18 13:41:33,8.33,1,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0
11,2026-06-18 13:42:33,-15.38,-1,-1.0,13.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0
10,2026-06-18 13:43:33,-9.09,-1,-2.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,3.0
10,2026-06-18 13:46:33,0.0,0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0
10,2026-06-18 13:47:33,0.0,0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-2.0
11,2026-06-18 13:48:33,10.0,1,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,13.0,1.0,1.0
12,2026-06-18 13:49:33,9.09,1,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0
12,2026-06-18 13:50:33,0.0,0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0
14,2026-06-18 13:51:33,16.67,1,1.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0
14,2026-06-18 13:52:33,0.0,0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0,10.0,0.0,0.0
14,2026-06-18 13:53:33,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,2.0,11.0,1.0,1.0
14,2026-06-18 13:54:33,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,2.0
14,2026-06-18 13:55:33,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0
16,2026-06-18 13:56:33,14.29,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0
17,2026-06-18 13:57:33,6.25,1,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
16,2026-06-18 13:58:33,-5.88,-1,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
16,2026-06-18 13:59:33,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0
16,2026-06-18 14:00:33,0.0,0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0
18,2026-06-18 14:01:33,12.5,1,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,16.0,1.0,1.0
16,2026-06-18 14:02:33,-11.11,-1,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0
18,2026-06-18 14:03:33,12.5,1,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0
20,2026-06-18 14:04:33,11.11,1,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0
20,2026-06-18 14:05:33,0.0,0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0,16.0,0.0,0.0
19,2026-06-18 14:06:33,-5.0,-1,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0,18.0,1.0,1.0
19,2026-06-18 14:07:33,0.0,0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,-1.0,-1.0
18,2026-06-18 14:08:33,-5.26,-1,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0
16,2026-06-18 14:09:33,-11.11,-1,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0
15,2026-06-18 14:10:33,-6.25,-1,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,0.0,0.0
17,2026-06-18 14:11:33,13.33,1,1.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0
17,2026-06-18 14:12:33,0.0,0,0.0,17.0,1.0,1.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0
19,2026-06-18 14:13:33,11.76,1,1.0,17.0,0.0,0.0,17.0,1.0,1.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0
19,2026-06-18 14:14:33,0.0,0,0.0,19.0,1.0,1.0,17.0,0.0,0.0,17.0,1.0,1.0,15.0,-1.0,-3.0,16.0,-1.0,-2.0
19,2026-06-18 14:15:33,0.0,0,0.0,19.0,0.0,0.0,19.0,1.0,1.0,17.0,0.0,0.0,17.0,1.0,1.0,15.0,-1.0,-3.0
19,2026-06-18 14:16:33,0.0,0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,1.0,17.0,0.0,0.0,17.0,1.0,1.0
20,2026-06-18 14:17:33,5.26,1,1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,1.0,17.0,0.0,0.0
19,2026-06-18 14:18:33,-5.0,-1,-1.0,20.0,1.0,1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,1.0
19,2026-06-18 14:19:33,0.0,0,0.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0
21,2026-06-18 14:20:33,10.53,1,1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,0.0,0.0,19.0,0.0,0.0
22,2026-06-18 14:21:33,4.76,1,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,1.0,19.0,0.0,0.0
20,2026-06-18 14:22:33,-9.09,-1,-1.0,22.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,1.0
18,2026-06-18 14:23:33,-10.0,-1,-2.0,20.0,-1.0,-1.0,22.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0,19.0,-1.0,-1.0
18,2026-06-18 14:24:33,0.0,0,0.0,18.0,-1.0,-2.0,20.0,-1.0,-1.0,22.0,1.0,2.0,21.0,1.0,1.0,19.0,0.0,0.0
17,2026-06-18 14:25:33,-5.56,-1,-1.0,18.0,0.0,0.0,18.0,-1.0,-2.0,20.0,-1.0,-1.0,22.0,1.0,2.0,21.0,1.0,1.0
17,2026-06-18 14:26:33,0.0,0,0.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,-1.0,-2.0,20.0,-1.0,-1.0,22.0,1.0,2.0
18,2026-06-18 14:27:33,5.88,1,1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,-1.0,-2.0,20.0,-1.0,-1.0
16,2026-06-18 14:28:33,-11.11,-1,-1.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,-1.0,-2.0
16,2026-06-18 14:29:33,0.0,0,0.0,16.0,-1.0,-1.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,-1.0,-1.0,18.0,0.0,0.0
16,2026-06-18 14:30:33,0.0,0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,1.0,17.0,0.0,0.0,17.0,-1.0,-1.0
17,2026-06-18 14:31:33,6.25,1,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,1.0,17.0,0.0,0.0
17,2026-06-18 14:32:33,0.0,0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,1.0,1.0
15,2026-06-18 14:33:33,-11.76,-1,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0
15,2026-06-18 14:34:33,0.0,0,0.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0
15,2026-06-18 14:35:33,0.0,0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0
